#blinkered/dropped/1 words=310463
ااانا	2	fw2,ia	5,257
ااباك	2	fw2,ia	1,2
اابتاع	2	fw2,ia	2,1
اابحث	2	fw2,ia	3,22
اابدو	2	fw2,ia	2,1
اابطل	2	fw2,ia	1,3
اابقى	2	fw2,wikisource:ar	9,9
اابه	2	fw2,ia	8,16
اابى	2	fw2,ia	6,34
ااتاك	2	fw2,ia	1,4
ااتت	2	fw2,ia	3,9
ااتحدث	2	fw2,ia	2,4
ااتحرك	2	fw2,ia	1,1
ااتخذوا	2	ia,wikisource:ar	3,1
ااتركه	2	fw2,wikisource:ar	1,2
ااتصرف	2	fw2,ia	1,5
ااتصل	2	fw2,ia	6,7
ااتمن	2	fw2,ia	6,2
ااتى	2	fw2,ia	6,123
ااتيحت	2	fw2,ia	1,1
ااتيك	2	fw2,wikisource:ar	4,3
ااجرت	2	fw2,ia	2,2
ااجعله	2	ia,wikisource:ar	2,1
ااجله	2	fw2,ia	2,6
ااجلها	2	fw2,ia	1,2
ااحببتني	2	fw2,ia	1,1
ااحدا	2	fw2,ia	1,18
ااحداها	2	fw2,ia	1,2
ااحدهم	2	fw2,ia	4,9
ااحدهما	2	ia,wikisource:ar	30,1
ااحسب	2	ia,wikisource:ar	7,1
ااحصل	2	fw2,ia	12,3
ااحكمت	2	fw2,ia	1,1
ااحلم	2	fw2,ia	3,5
ااحمق	2	fw2,wikisource:ar	2,1
ااحي	2	fw2,ia	2,4
ااخبر	2	fw2,ia	2,19
ااخبرتك	2	fw2,ia	1,1
ااخبرتني	2	fw2,ia	1,3
ااخبرته	2	fw2,ia	2,1
ااخبرنا	2	ia,wikisource:ar	61,5
ااخبره	2	fw2,ia	1,3
ااختار	2	fw2,ia	3,4
ااخذته	2	fw2,ia	1,1
ااخذه	2	fw2,ia	4,10
ااخذوا	2	fw2,ia	2,4
ااخره	2	fw2,ia	2,19
ااخرها	2	fw2,ia	2,13
ااخيرا	2	fw2,ia	2,5
اادق	2	fw2,ia	1,1
اادلى	2	fw2,ia	1,1
ااديت	2	fw2,wikisource:ar	7,1
ااذنت	2	ia,wikisource:ar	1,2
اارسلت	2	ia,wiki:ar	6,1
اارسلتها	2	fw2,ia	1,2
اارفع	2	fw2,ia	1,9
اارميه	2	fw2,ia	1,1
اازر	2	fw2,ia	1,9
ااساء	2	ia,wikisource:ar	12,1
ااسات	2	fw2,ia	1,6
ااستمع	2	fw2,ia	2,1
ااسحب	2	fw2,ia	2,7
ااسره	2	fw2,wikisource:ar	1,1
ااسلم	2	ia,wiki:ar	30,2
ااسمك	2	fw2,ia	1,3
ااشبه	2	fw2,ia	1,14
ااشتري	2	fw2,tat	4,1
ااشياء	2	fw2,ia	10,11
ااصابتكم	2	fw2,ia	1,3
ااصابكم	2	fw2,ia	1,2
ااصدق	2	ia,wikisource:ar	17,1
ااصدقك	2	fw2,ia	1,2
ااصلح	2	ia,wikisource:ar	9,1
ااصنع	2	fw2,ia	1,3
ااضحي	2	fw2,wikisource:ar	1,1
ااضربه	2	fw2,ia	1,1
ااضع	2	ia,wikisource:ar	4,1
ااطعمت	2	fw2,wikisource:ar	3,2
ااطلع	2	fw2,ia	3,4
ااظافر	2	fw2,ia	1,2
ااظن	2	fw2,ia	2,8
ااعتذر	2	fw2,ia	1,1
ااعتقد	2	fw2,ia	5,4
ااعجبت	2	fw2,ia	1,1
ااعجبك	2	fw2,wikisource:ar	7,2
ااعجبكم	2	fw2,wikisource:ar	1,1
ااعجبه	2	fw2,ia	2,2
ااعدت	2	fw2,ia	5,8
ااعددت	2	fw2,ia	1,3
ااعرف	2	fw2,ia	4,2
ااعصار	2	fw2,ia	1,3
ااعطت	2	fw2,ia	1,4
ااعطى	2	ia,wikisource:ar	9,2
ااعطي	2	fw2,ia	1,7
ااعلق	2	fw2,ia	1,1
ااعلم	2	fw2,ia	5,37
ااعلى	2	fw2,ia	175,13
ااعيد	2	fw2,ia	2,11
ااغلقت	2	fw2,wiki:ar	4,1
ااغنى	2	ia,wikisource:ar	2,1
اافتح	2	fw2,ia	2,6
اافترض	2	fw2,ia	1,2
اافقد	2	ia,wikisource:ar	4,1
اافلح	2	fw2,ia	1,1
اافهم	2	fw2,ia	1,1
ااقتلهم	2	fw2,wiki:ar	1,1
ااقدر	2	fw2,ia	1,8
ااقصد	2	fw2,ia	5,12
ااقوله	2	fw2,ia	2,3
ااقولها	2	fw2,wikisource:ar	2,2
ااقوم	2	fw2,ia	2,8
ااكتبها	2	fw2,wikisource:ar	2,1
ااكدت	2	fw2,ia	6,1
ااكلة	2	ia,wiki:ar	3,1
ااكلم	2	ia,wikisource:ar	1,1
ااكله	2	fw2,ia	1,1
ااكلوا	2	fw2,ia	1,2
ااكمل	2	fw2,ia	4,7
ااكيد	2	fw2,ia	1,2
ااكيدة	2	fw2,ia	1,2
االتقط	2	fw2,ia	1,1
االحظ	2	fw2,ia	2,1
االفت	2	ia,wikisource:ar	3,1
االفه	2	fw2,wikisource:ar	4,1
االقاك	2	fw2,wikisource:ar	2,2
االك	2	fw2,ia	8,34
االمك	2	fw2,ia	1,2
اامامك	2	fw2,ia	2,1
اامامي	2	fw2,wiki:ar	1,1
اامرني	2	fw2,ia	2,1
اامرها	2	fw2,ia	1,2
اامروا	2	ia,wikisource:ar	2,2
اامسك	2	ia,wikisource:ar	1,2
ااملا	2	fw2,ia	5,3
اامله	2	fw2,ia	7,2
اامم	2	fw2,ia	10,23
اامنا	2	fw2,ia	4,2
اامنه	2	fw2,ia	3,1
اامنها	2	fw2,ia	11,1
ااناديك	2	fw2,wikisource:ar	1,1
اانام	2	ia,wikisource:ar	4,1
اانبك	2	fw2,ia	1,1
اانتهي	2	fw2,wikisource:ar	2,1
اانجزت	2	fw2,ia	2,1
